Title,Commodity Title,Hot Technology,In Demand,TECH_CATEGORY
Data Scientists,Data base user interface and query software,N,Y,In Demand Only
Data Scientists,Object or component oriented development software,Y,Y,Hot & In Demand
Data Scientists,Data base user interface and query software,N,Y,In Demand Only
Data Scientists,Object or component oriented development software,Y,N,Hot Only
Data Scientists,Object oriented data base management software,Y,N,Hot Only
Data Scientists,Object or component oriented development software,Y,Y,Hot & In Demand
Data Scientists,Data base user interface and query software,Y,Y,Hot & In Demand
Data Scientists,Object or component oriented development software,Y,Y,Hot & In Demand
Data Scientists,Development environment software,Y,N,Hot Only
Data Scientists,Analytical or scientific software,Y,Y,Hot & In Demand
Data Scientists,Object or component oriented development software,Y,N,Hot Only
Data Scientists,Development environment software,N,Y,In Demand Only
Data Scientists,Operating system software,Y,N,Hot Only
Data Scientists,Data mining software,Y,Y,Hot & In Demand
Data Scientists,Enterprise system management software,Y,N,Hot Only
Data Scientists,Data base user interface and query software,Y,Y,Hot & In Demand
Data Scientists,Business intelligence and data analysis software,Y,Y,Hot & In Demand
Data Scientists,Analytical or scientific software,Y,Y,Hot & In Demand
Data Scientists,Data base management system software,Y,N,Hot Only
Data Scientists,Analytical or scientific software,Y,Y,Hot & In Demand
Data Scientists,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Document management software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Business intelligence and data analysis software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Business intelligence and data analysis software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Project management software,Y,N,Hot Only
Business Intelligence Analysts,Content workflow software,Y,N,Hot Only
Business Intelligence Analysts,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Medical software,Y,N,Hot Only
Business Intelligence Analysts,Geographic information system,Y,N,Hot Only
Business Intelligence Analysts,Enterprise application integration software,Y,N,Hot Only
Business Intelligence Analysts,Web page creation and editing software,Y,N,Hot Only
Business Intelligence Analysts,File versioning software,Y,N,Hot Only
Business Intelligence Analysts,Application server software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Data mining software,Y,N,Hot Only
Business Intelligence Analysts,Word processing software,Y,N,Hot Only
Business Intelligence Analysts,Object oriented data base management software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Analytical or scientific software,Y,N,Hot Only
Business Intelligence Analysts,Metadata management software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Sales and marketing software,Y,N,Hot Only
Business Intelligence Analysts,Medical software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Spreadsheet software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Office suite software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Electronic mail software,Y,N,Hot Only
Business Intelligence Analysts,Enterprise application integration software,Y,N,Hot Only
Business Intelligence Analysts,Business intelligence and data analysis software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Presentation software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Project management software,Y,N,Hot Only
Business Intelligence Analysts,Document management software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Enterprise application integration software,Y,N,Hot Only
Business Intelligence Analysts,Data base reporting software,Y,N,Hot Only
Business Intelligence Analysts,Process mapping and design software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Word processing software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Cloud-based management software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Data base user interface and query software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Enterprise resource planning ERP software,Y,N,Hot Only
Business Intelligence Analysts,Data base management system software,Y,N,Hot Only
Business Intelligence Analysts,Project management software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Web platform development software,Y,N,Hot Only
Business Intelligence Analysts,Object oriented data base management software,Y,N,Hot Only
Business Intelligence Analysts,Object or component oriented development software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Object or component oriented development software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Development environment software,Y,N,Hot Only
Business Intelligence Analysts,Customer relationship management CRM software,Y,N,Hot Only
Business Intelligence Analysts,Enterprise resource planning ERP software,Y,N,Hot Only
Business Intelligence Analysts,Enterprise resource planning ERP software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Analytical or scientific software,Y,Y,Hot & In Demand
Business Intelligence Analysts,Object or component oriented development software,Y,N,Hot Only
Business Intelligence Analysts,Operating system software,Y,N,Hot Only
Business Intelligence Analysts,Data mining software,Y,N,Hot Only
Business Intelligence Analysts,Cloud-based management software,Y,N,Hot Only
Business Intelligence Analysts,Data base user interface and query software,Y,Y,Hot & In Demand
